transaction_id,timestamp,sender_id,receiver_id,sender_country,receiver_country,amount_eur,is_flagged,flag_reason,risk_score
TXN1742,2023-01-19 03:30:00,CUST1164,CUST2425,Lithuania,Estonia,715.04,False,Clean,14.36
TXN1743,2023-01-19 03:45:00,CUST1181,CUST2571,Cyprus,Malta,12232.0,True,Layering,89.17
TXN1744,2023-01-19 04:00:00,CUST1468,CUST2511,Lithuania,Luxembourg,14107.7,False,Clean,17.94
TXN1745,2023-01-19 04:15:00,CUST1909,CUST2857,Lithuania,Germany,9810.01,True,Structuring,92.83
TXN1746,2023-01-19 04:30:00,CUST1734,CUST2182,Cyprus,Malta,2387.82,True,Layering,71.7
TXN1747,2023-01-19 04:45:00,CUST1822,CUST2458,Estonia,Lithuania,1678.55,False,Clean,29.39
TXN1748,2023-01-19 05:00:00,CUST1943,CUST2918,Malta,Lithuania,802.26,False,Clean,13.91
TXN1749,2023-01-19 05:15:00,CUST1977,CUST2851,Lithuania,Cyprus,9616.81,False,Clean,11.41
TXN1750,2023-01-19 05:30:00,CUST1006,CUST2833,Cyprus,Latvia,9630.25,False,Clean,25.01
TXN1751,2023-01-19 05:45:00,CUST1329,CUST2064,Estonia,Germany,9835.51,True,Structuring,84.34
TXN1752,2023-01-19 06:00:00,CUST1774,CUST2839,Netherlands,Estonia,6271.63,False,Clean,32.03
TXN1753,2023-01-19 06:15:00,CUST1672,CUST2260,Germany,Netherlands,5312.64,False,Clean,5.48
TXN1754,2023-01-19 06:30:00,CUST1150,CUST2193,Netherlands,Estonia,9554.16,False,Clean,30.59
TXN1755,2023-01-19 06:45:00,CUST1084,CUST2655,Germany,Luxembourg,12471.33,False,Clean,20.63
TXN1756,2023-01-19 07:00:00,CUST1146,CUST2616,Luxembourg,Lithuania,14083.22,False,Clean,23.64
TXN1757,2023-01-19 07:15:00,CUST1623,CUST2972,Netherlands,Germany,12145.3,False,Clean,7.74
TXN1758,2023-01-19 07:30:00,CUST1380,CUST2406,Cyprus,Malta,6686.77,False,Clean,17.98
TXN1759,2023-01-19 07:45:00,CUST1914,CUST2726,Germany,Germany,9706.26,False,Clean,11.82
TXN1760,2023-01-19 08:00:00,CUST1547,CUST2754,Germany,Germany,12916.34,False,Clean,12.63
TXN1761,2023-01-19 08:15:00,CUST1284,CUST2943,Latvia,Latvia,7613.84,False,Clean,20.12
TXN1762,2023-01-19 08:30:00,CUST1699,CUST2721,Germany,Estonia,3641.96,False,Clean,29.37
TXN1763,2023-01-19 08:45:00,CUST1081,CUST2093,Germany,Latvia,2960.99,False,Clean,27.31
TXN1764,2023-01-19 09:00:00,CUST1513,CUST2430,Latvia,Malta,502.29,False,Clean,22.73
TXN1765,2023-01-19 09:15:00,CUST1896,CUST2654,Lithuania,Malta,10914.45,False,Clean,21.18
TXN1766,2023-01-19 09:30:00,CUST1814,CUST2434,Lithuania,Cyprus,2110.91,False,Clean,17.82
TXN1767,2023-01-19 09:45:00,CUST1708,CUST2404,Cyprus,Malta,4035.67,True,Layering,65.66
TXN1768,2023-01-19 10:00:00,CUST1915,CUST2434,Estonia,Netherlands,4819.21,False,Clean,21.81
TXN1769,2023-01-19 10:15:00,CUST1522,CUST2112,Luxembourg,Cyprus,8625.51,False,Clean,12.62
TXN1770,2023-01-19 10:30:00,CUST1745,CUST2929,Germany,Lithuania,6270.38,False,Clean,11.9
TXN1771,2023-01-19 10:45:00,CUST1385,CUST2375,Germany,Latvia,9931.65,True,Structuring,92.19
TXN1772,2023-01-19 11:00:00,CUST1706,CUST2059,Latvia,Latvia,1306.76,False,Clean,20.68
TXN1773,2023-01-19 11:15:00,CUST1470,CUST2043,Latvia,Cyprus,2297.12,False,Clean,5.23
TXN1774,2023-01-19 11:30:00,CUST1118,CUST2207,Estonia,Lithuania,7738.57,False,Clean,29.9
TXN1775,2023-01-19 11:45:00,CUST1395,CUST2780,Cyprus,Germany,5385.99,False,Clean,26.12
TXN1776,2023-01-19 12:00:00,CUST1531,CUST2296,Lithuania,Lithuania,4789.29,False,Clean,24.85
TXN1777,2023-01-19 12:15:00,CUST1260,CUST2118,Netherlands,Estonia,1471.91,False,Clean,7.06
TXN1778,2023-01-19 12:30:00,CUST1804,CUST2532,Cyprus,Cyprus,13487.93,False,Clean,15.86
TXN1779,2023-01-19 12:45:00,CUST1933,CUST2222,Cyprus,Malta,10531.37,True,Layering,81.88
TXN1780,2023-01-19 13:00:00,CUST1255,CUST2166,Lithuania,Lithuania,2263.46,False,Clean,30.88
TXN1781,2023-01-19 13:15:00,CUST1733,CUST2643,Germany,Germany,1443.17,False,Clean,13.57
TXN1782,2023-01-19 13:30:00,CUST1904,CUST2156,Malta,Lithuania,14635.65,False,Clean,9.71
TXN1783,2023-01-19 13:45:00,CUST1225,CUST2184,Cyprus,Latvia,10377.0,False,Clean,18.47
TXN1784,2023-01-19 14:00:00,CUST1052,CUST2090,Latvia,Netherlands,6553.11,False,Clean,15.67
TXN1785,2023-01-19 14:15:00,CUST1939,CUST2094,Estonia,Latvia,10675.1,False,Clean,25.47
TXN1786,2023-01-19 14:30:00,CUST1866,CUST2013,Lithuania,Luxembourg,11466.81,False,Clean,33.99
TXN1787,2023-01-19 14:45:00,CUST1499,CUST2973,Estonia,Malta,11809.45,False,Clean,15.89
TXN1788,2023-01-19 15:00:00,CUST1505,CUST2834,Malta,Netherlands,7429.22,False,Clean,6.87
TXN1789,2023-01-19 15:15:00,CUST1853,CUST2805,Lithuania,Malta,6733.3,False,Clean,31.93
TXN1790,2023-01-19 15:30:00,CUST1363,CUST2945,Luxembourg,Lithuania,659.91,False,Clean,6.14
TXN1791,2023-01-19 15:45:00,CUST1279,CUST2742,Luxembourg,Estonia,13935.08,False,Clean,33.58
TXN1792,2023-01-19 16:00:00,CUST1592,CUST2834,Cyprus,Luxembourg,9247.96,False,Clean,24.94
TXN1793,2023-01-19 16:15:00,CUST1713,CUST2804,Germany,Lithuania,3445.73,False,Clean,33.25
TXN1794,2023-01-19 16:30:00,CUST1157,CUST2438,Luxembourg,Germany,9834.25,True,Structuring,80.95
TXN1795,2023-01-19 16:45:00,CUST1631,CUST2538,Luxembourg,Lithuania,13766.51,False,Clean,6.22
TXN1796,2023-01-19 17:00:00,CUST1058,CUST2587,Cyprus,Malta,14843.17,True,Layering,78.21
TXN1797,2023-01-19 17:15:00,CUST1726,CUST2968,Estonia,Latvia,13173.82,False,Clean,18.52
TXN1798,2023-01-19 17:30:00,CUST1127,CUST2876,Estonia,Estonia,9781.64,True,Structuring,77.26
TXN1799,2023-01-19 17:45:00,CUST1735,CUST2936,Luxembourg,Malta,4047.95,False,Clean,33.73
TXN1800,2023-01-19 18:00:00,CUST1720,CUST2811,Netherlands,Lithuania,12712.62,False,Clean,29.68
TXN1801,2023-01-19 18:15:00,CUST1881,CUST2150,Estonia,Lithuania,12433.91,False,Clean,24.85
TXN1802,2023-01-19 18:30:00,CUST1114,CUST2660,Estonia,Latvia,3848.64,False,Clean,9.89
TXN1803,2023-01-19 18:45:00,CUST1208,CUST2008,Lithuania,Estonia,1927.34,False,Clean,27.03
TXN1804,2023-01-19 19:00:00,CUST1525,CUST2029,Lithuania,Cyprus,14701.6,False,Clean,26.81
TXN1805,2023-01-19 19:15:00,CUST1520,CUST2296,Netherlands,Malta,4792.36,False,Clean,17.75
TXN1806,2023-01-19 19:30:00,CUST1551,CUST2986,Malta,Lithuania,13127.93,False,Clean,32.74
TXN1807,2023-01-19 19:45:00,CUST1961,CUST2926,Germany,Lithuania,559.84,False,Clean,10.01
TXN1808,2023-01-19 20:00:00,CUST1236,CUST2721,Cyprus,Cyprus,804.86,False,Clean,13.02
TXN1809,2023-01-19 20:15:00,CUST1280,CUST2640,Luxembourg,Malta,7255.13,False,Clean,6.9
TXN1810,2023-01-19 20:30:00,CUST1358,CUST2340,Luxembourg,Netherlands,3961.36,False,Clean,28.86
TXN1811,2023-01-19 20:45:00,CUST1200,CUST2628,Cyprus,Netherlands,10502.7,False,Clean,23.65
TXN1812,2023-01-19 21:00:00,CUST1757,CUST2439,Luxembourg,Luxembourg,8700.68,False,Clean,14.45
TXN1813,2023-01-19 21:15:00,CUST1277,CUST2144,Luxembourg,Luxembourg,1623.54,False,Clean,9.91
TXN1814,2023-01-19 21:30:00,CUST1234,CUST2942,Malta,Germany,2858.11,False,Clean,6.2
TXN1815,2023-01-19 21:45:00,CUST1493,CUST2830,Estonia,Latvia,6126.71,False,Clean,10.0
TXN1816,2023-01-19 22:00:00,CUST1003,CUST2747,Germany,Estonia,9675.13,True,Structuring,96.41
TXN1817,2023-01-19 22:15:00,CUST1665,CUST2519,Luxembourg,Lithuania,11987.22,False,Clean,12.42
TXN1818,2023-01-19 22:30:00,CUST1441,CUST2976,Netherlands,Malta,6533.02,False,Clean,12.77
TXN1819,2023-01-19 22:45:00,CUST1028,CUST2045,Malta,Lithuania,1854.76,False,Clean,31.27
TXN1820,2023-01-19 23:00:00,CUST1108,CUST2955,Luxembourg,Luxembourg,7522.97,False,Clean,20.45
TXN1821,2023-01-19 23:15:00,CUST1609,CUST2239,Netherlands,Germany,1817.15,False,Clean,26.88
TXN1822,2023-01-19 23:30:00,CUST1726,CUST2952,Lithuania,Malta,2369.59,False,Clean,6.07
TXN1823,2023-01-19 23:45:00,CUST1804,CUST2944,Estonia,Malta,3974.34,False,Clean,15.95
TXN1824,2023-01-20 00:00:00,CUST1074,CUST2155,Latvia,Lithuania,12963.15,False,Clean,19.38
TXN1825,2023-01-20 00:15:00,CUST1837,CUST2181,Luxembourg,Latvia,13906.88,False,Clean,10.59
TXN1826,2023-01-20 00:30:00,CUST1145,CUST2215,Netherlands,Germany,12480.74,False,Clean,8.61
TXN1827,2023-01-20 00:45:00,CUST1127,CUST2088,Malta,Latvia,5344.12,False,Clean,31.11
TXN1828,2023-01-20 01:00:00,CUST1852,CUST2256,Estonia,Germany,4450.47,False,Clean,33.18
TXN1829,2023-01-20 01:15:00,CUST1041,CUST2511,Germany,Lithuania,8462.76,False,Clean,7.36
TXN1830,2023-01-20 01:30:00,CUST1355,CUST2073,Malta,Germany,10966.87,False,Clean,15.47
TXN1831,2023-01-20 01:45:00,CUST1040,CUST2931,Lithuania,Netherlands,14903.91,False,Clean,33.75
TXN1832,2023-01-20 02:00:00,CUST1933,CUST2179,Cyprus,Malta,2407.78,False,Clean,7.49
TXN1833,2023-01-20 02:15:00,CUST1033,CUST2212,Luxembourg,Estonia,1214.73,False,Clean,24.31
TXN1834,2023-01-20 02:30:00,CUST1016,CUST2805,Germany,Lithuania,10568.16,False,Clean,34.17
TXN1835,2023-01-20 02:45:00,CUST1676,CUST2234,Netherlands,Cyprus,12567.27,False,Clean,34.35
TXN1836,2023-01-20 03:00:00,CUST1152,CUST2465,Cyprus,Malta,12772.06,True,Layering,74.48
TXN1837,2023-01-20 03:15:00,CUST1997,CUST2751,Netherlands,Lithuania,10337.72,False,Clean,9.88
TXN1838,2023-01-20 03:30:00,CUST1377,CUST2223,Germany,Estonia,14333.23,False,Clean,11.06
TXN1839,2023-01-20 03:45:00,CUST1587,CUST2631,Netherlands,Netherlands,7909.57,False,Clean,31.69
TXN1840,2023-01-20 04:00:00,CUST1598,CUST2825,Malta,Estonia,13750.31,False,Clean,32.35
TXN1841,2023-01-20 04:15:00,CUST1628,CUST2264,Estonia,Germany,14533.28,False,Clean,23.24
TXN1842,2023-01-20 04:30:00,CUST1873,CUST2207,Netherlands,Luxembourg,12783.78,False,Clean,27.99
TXN1843,2023-01-20 04:45:00,CUST1341,CUST2607,Lithuania,Estonia,4991.5,False,Clean,27.2
TXN1844,2023-01-20 05:00:00,CUST1980,CUST2885,Estonia,Lithuania,3345.13,False,Clean,24.85
TXN1845,2023-01-20 05:15:00,CUST1026,CUST2734,Malta,Cyprus,8447.74,False,Clean,29.82
TXN1846,2023-01-20 05:30:00,CUST1824,CUST2366,Luxembourg,Cyprus,7068.71,False,Clean,25.56
TXN1847,2023-01-20 05:45:00,CUST1286,CUST2276,Latvia,Luxembourg,13227.5,False,Clean,21.02
TXN1848,2023-01-20 06:00:00,CUST1645,CUST2380,Luxembourg,Latvia,1950.46,False,Clean,12.11
TXN1849,2023-01-20 06:15:00,CUST1730,CUST2743,Cyprus,Malta,4237.23,True,Layering,75.41
TXN1850,2023-01-20 06:30:00,CUST1167,CUST2309,Netherlands,Malta,11401.08,False,Clean,19.2
TXN1851,2023-01-20 06:45:00,CUST1609,CUST2631,Lithuania,Estonia,1877.31,False,Clean,13.84
TXN1852,2023-01-20 07:00:00,CUST1267,CUST2268,Malta,Cyprus,5151.08,False,Clean,29.06
TXN1853,2023-01-20 07:15:00,CUST1748,CUST2945,Lithuania,Luxembourg,6113.75,False,Clean,25.9
TXN1854,2023-01-20 07:30:00,CUST1820,CUST2785,Cyprus,Estonia,9527.61,False,Clean,33.12
TXN1855,2023-01-20 07:45:00,CUST1454,CUST2064,Malta,Malta,2792.92,False,Clean,9.96
TXN1856,2023-01-20 08:00:00,CUST1905,CUST2810,Germany,Cyprus,12978.77,False,Clean,24.48
TXN1857,2023-01-20 08:15:00,CUST1684,CUST2350,Germany,Malta,6989.36,False,Clean,12.33
TXN1858,2023-01-20 08:30:00,CUST1400,CUST2925,Germany,Estonia,13796.81,False,Clean,32.11
TXN1859,2023-01-20 08:45:00,CUST1921,CUST2915,Lithuania,Lithuania,7284.11,False,Clean,7.98
TXN1860,2023-01-20 09:00:00,CUST1980,CUST2494,Cyprus,Malta,4488.08,True,Layering,85.66
TXN1861,2023-01-20 09:15:00,CUST1475,CUST2523,Malta,Luxembourg,2556.52,False,Clean,28.73
TXN1862,2023-01-20 09:30:00,CUST1701,CUST2098,Germany,Malta,554.3,False,Clean,15.65
TXN1863,2023-01-20 09:45:00,CUST1633,CUST2946,Latvia,Lithuania,8216.28,False,Clean,33.62
TXN1864,2023-01-20 10:00:00,CUST1557,CUST2071,Germany,Lithuania,2053.77,False,Clean,30.52
TXN1865,2023-01-20 10:15:00,CUST1575,CUST2364,Netherlands,Latvia,9641.28,True,Structuring,78.82
TXN1866,2023-01-20 10:30:00,CUST1129,CUST2570,Cyprus,Cyprus,9044.44,False,Clean,5.23
TXN1867,2023-01-20 10:45:00,CUST1821,CUST2802,Lithuania,Germany,4497.45,False,Clean,13.9
TXN1868,2023-01-20 11:00:00,CUST1362,CUST2763,Estonia,Lithuania,3040.75,False,Clean,13.44
TXN1869,2023-01-20 11:15:00,CUST1704,CUST2276,Cyprus,Malta,11733.46,False,Clean,31.7
TXN1870,2023-01-20 11:30:00,CUST1818,CUST2050,Latvia,Cyprus,14228.47,False,Clean,34.01
TXN1871,2023-01-20 11:45:00,CUST1692,CUST2358,Lithuania,Netherlands,1956.39,False,Clean,7.11
TXN1872,2023-01-20 12:00:00,CUST1291,CUST2728,Malta,Estonia,2756.06,False,Clean,19.14
TXN1873,2023-01-20 12:15:00,CUST1370,CUST2906,Luxembourg,Luxembourg,14420.18,False,Clean,21.45
TXN1874,2023-01-20 12:30:00,CUST1793,CUST2928,Lithuania,Malta,1047.87,False,Clean,7.79
TXN1875,2023-01-20 12:45:00,CUST1028,CUST2564,Netherlands,Netherlands,14675.67,False,Clean,16.32
TXN1876,2023-01-20 13:00:00,CUST1148,CUST2783,Malta,Malta,567.35,False,Clean,14.51
TXN1877,2023-01-20 13:15:00,CUST1778,CUST2485,Cyprus,Estonia,13168.2,False,Clean,21.08
TXN1878,2023-01-20 13:30:00,CUST1295,CUST2084,Cyprus,Latvia,4956.22,False,Clean,24.84
TXN1879,2023-01-20 13:45:00,CUST1010,CUST2899,Germany,Malta,14109.54,False,Clean,26.1
TXN1880,2023-01-20 14:00:00,CUST1511,CUST2805,Malta,Lithuania,5095.71,False,Clean,9.1
TXN1881,2023-01-20 14:15:00,CUST1675,CUST2638,Luxembourg,Germany,9987.44,False,Clean,29.39
TXN1882,2023-01-20 14:30:00,CUST1112,CUST2808,Netherlands,Lithuania,1660.47,False,Clean,25.36
TXN1883,2023-01-20 14:45:00,CUST1186,CUST2584,Germany,Estonia,4013.78,False,Clean,31.67
TXN1884,2023-01-20 15:00:00,CUST1806,CUST2296,Germany,Malta,11718.35,False,Clean,18.48
TXN1885,2023-01-20 15:15:00,CUST1743,CUST2236,Luxembourg,Germany,8165.94,False,Clean,31.82
TXN1886,2023-01-20 15:30:00,CUST1226,CUST2056,Lithuania,Lithuania,13955.55,False,Clean,30.97
TXN1887,2023-01-20 15:45:00,CUST1309,CUST2919,Cyprus,Germany,6716.9,False,Clean,18.15
TXN1888,2023-01-20 16:00:00,CUST1097,CUST2360,Germany,Luxembourg,13112.28,False,Clean,16.43
TXN1889,2023-01-20 16:15:00,CUST1054,CUST2907,Latvia,Estonia,7009.85,False,Clean,32.98
TXN1890,2023-01-20 16:30:00,CUST1622,CUST2110,Latvia,Latvia,14699.1,False,Clean,26.45
TXN1891,2023-01-20 16:45:00,CUST1663,CUST2192,Cyprus,Latvia,14417.6,False,Clean,32.85
TXN1892,2023-01-20 17:00:00,CUST1757,CUST2904,Latvia,Malta,5272.48,False,Clean,28.91
TXN1893,2023-01-20 17:15:00,CUST1405,CUST2093,Luxembourg,Lithuania,13345.89,False,Clean,23.28
TXN1894,2023-01-20 17:30:00,CUST1068,CUST2862,Lithuania,Netherlands,12790.36,False,Clean,8.48
TXN1895,2023-01-20 17:45:00,CUST1311,CUST2568,Netherlands,Estonia,3554.87,False,Clean,13.74
TXN1896,2023-01-20 18:00:00,CUST1288,CUST2060,Estonia,Lithuania,9552.21,False,Clean,34.07
TXN1897,2023-01-20 18:15:00,CUST1761,CUST2650,Germany,Lithuania,1553.89,False,Clean,14.58
TXN1898,2023-01-20 18:30:00,CUST1547,CUST2039,Estonia,Latvia,12632.31,False,Clean,7.8
TXN1899,2023-01-20 18:45:00,CUST1750,CUST2540,Netherlands,Malta,3030.92,False,Clean,26.23
TXN1900,2023-01-20 19:00:00,CUST1147,CUST2049,Netherlands,Germany,1526.81,False,Clean,27.02
TXN1901,2023-01-20 19:15:00,CUST1466,CUST2420,Luxembourg,Estonia,6303.18,False,Clean,13.56
TXN1902,2023-01-20 19:30:00,CUST1738,CUST2637,Lithuania,Luxembourg,8865.37,False,Clean,13.93
TXN1903,2023-01-20 19:45:00,CUST1243,CUST2013,Latvia,Germany,12896.3,False,Clean,19.07
TXN1904,2023-01-20 20:00:00,CUST1490,CUST2992,Latvia,Cyprus,14626.52,False,Clean,5.65
TXN1905,2023-01-20 20:15:00,CUST1848,CUST2036,Luxembourg,Cyprus,9871.07,True,Structuring,79.03
TXN1906,2023-01-20 20:30:00,CUST1957,CUST2101,Netherlands,Estonia,1376.48,False,Clean,14.51
TXN1907,2023-01-20 20:45:00,CUST1506,CUST2794,Lithuania,Malta,9651.0,True,Structuring,76.46
TXN1908,2023-01-20 21:00:00,CUST1364,CUST2086,Lithuania,Netherlands,8695.01,False,Clean,29.08
TXN1909,2023-01-20 21:15:00,CUST1481,CUST2516,Cyprus,Cyprus,6994.42,False,Clean,24.84
TXN1910,2023-01-20 21:30:00,CUST1200,CUST2223,Malta,Latvia,4984.4,False,Clean,14.75
TXN1911,2023-01-20 21:45:00,CUST1153,CUST2338,Germany,Netherlands,7784.78,False,Clean,20.49
TXN1912,2023-01-20 22:00:00,CUST1449,CUST2960,Luxembourg,Lithuania,9613.7,True,Structuring,77.1
TXN1913,2023-01-20 22:15:00,CUST1500,CUST2166,Malta,Cyprus,11476.67,False,Clean,15.17
TXN1914,2023-01-20 22:30:00,CUST1072,CUST2383,Luxembourg,Latvia,8386.46,False,Clean,30.44
TXN1915,2023-01-20 22:45:00,CUST1712,CUST2856,Latvia,Lithuania,13214.29,False,Clean,19.51
TXN1916,2023-01-20 23:00:00,CUST1295,CUST2895,Netherlands,Netherlands,8381.39,False,Clean,29.98
TXN1917,2023-01-20 23:15:00,CUST1016,CUST2376,Luxembourg,Estonia,3954.8,False,Clean,8.16
TXN1918,2023-01-20 23:30:00,CUST1640,CUST2471,Luxembourg,Lithuania,12840.83,False,Clean,9.23
TXN1919,2023-01-20 23:45:00,CUST1216,CUST2790,Cyprus,Germany,8579.68,False,Clean,34.32
TXN1920,2023-01-21 00:00:00,CUST1060,CUST2642,Estonia,Estonia,3499.2,False,Clean,22.63
TXN1921,2023-01-21 00:15:00,CUST1938,CUST2031,Latvia,Estonia,9540.86,False,Clean,20.29
TXN1922,2023-01-21 00:30:00,CUST1615,CUST2375,Germany,Netherlands,5686.89,False,Clean,20.69
TXN1923,2023-01-21 00:45:00,CUST1041,CUST2011,Lithuania,Netherlands,12743.88,False,Clean,11.46
TXN1924,2023-01-21 01:00:00,CUST1024,CUST2988,Netherlands,Latvia,7072.85,False,Clean,26.56
TXN1925,2023-01-21 01:15:00,CUST1038,CUST2302,Latvia,Latvia,11033.4,False,Clean,7.54
TXN1926,2023-01-21 01:30:00,CUST1802,CUST2096,Estonia,Germany,1885.28,False,Clean,22.2
TXN1927,2023-01-21 01:45:00,CUST1130,CUST2190,Luxembourg,Estonia,6242.35,False,Clean,22.12
TXN1928,2023-01-21 02:00:00,CUST1497,CUST2453,Germany,Luxembourg,14757.0,False,Clean,32.43
TXN1929,2023-01-21 02:15:00,CUST1228,CUST2192,Luxembourg,Malta,12222.67,False,Clean,20.79
TXN1930,2023-01-21 02:30:00,CUST1107,CUST2486,Germany,Germany,2819.14,False,Clean,9.11
TXN1931,2023-01-21 02:45:00,CUST1171,CUST2266,Cyprus,Germany,4527.58,False,Clean,22.18
TXN1932,2023-01-21 03:00:00,CUST1434,CUST2424,Luxembourg,Malta,5282.33,False,Clean,7.74
TXN1933,2023-01-21 03:15:00,CUST1477,CUST2128,Latvia,Malta,9930.3,False,Clean,11.11
TXN1934,2023-01-21 03:30:00,CUST1101,CUST2238,Estonia,Malta,11476.42,False,Clean,5.93
TXN1935,2023-01-21 03:45:00,CUST1865,CUST2920,Cyprus,Malta,11368.14,True,Layering,77.74
TXN1936,2023-01-21 04:00:00,CUST1523,CUST2355,Netherlands,Germany,7893.17,False,Clean,7.54
TXN1937,2023-01-21 04:15:00,CUST1274,CUST2940,Germany,Germany,12256.9,False,Clean,19.08
TXN1938,2023-01-21 04:30:00,CUST1612,CUST2112,Estonia,Lithuania,6837.63,False,Clean,32.99
TXN1939,2023-01-21 04:45:00,CUST1043,CUST2828,Lithuania,Malta,2296.27,False,Clean,26.59
TXN1940,2023-01-21 05:00:00,CUST1954,CUST2446,Lithuania,Malta,8684.41,False,Clean,7.32
TXN1941,2023-01-21 05:15:00,CUST1816,CUST2343,Cyprus,Latvia,14308.37,False,Clean,11.73
TXN1942,2023-01-21 05:30:00,CUST1956,CUST2145,Latvia,Latvia,11998.41,False,Clean,25.21
TXN1943,2023-01-21 05:45:00,CUST1016,CUST2065,Estonia,Estonia,8891.16,False,Clean,31.84
TXN1944,2023-01-21 06:00:00,CUST1329,CUST2247,Cyprus,Latvia,9878.68,False,Clean,5.99
TXN1945,2023-01-21 06:15:00,CUST1568,CUST2735,Malta,Cyprus,13993.15,False,Clean,29.37
TXN1946,2023-01-21 06:30:00,CUST1822,CUST2991,Germany,Estonia,6710.97,False,Clean,21.85
TXN1947,2023-01-21 06:45:00,CUST1496,CUST2490,Malta,Luxembourg,5305.22,False,Clean,21.38
TXN1948,2023-01-21 07:00:00,CUST1814,CUST2825,Germany,Malta,14670.0,False,Clean,33.73
TXN1949,2023-01-21 07:15:00,CUST1011,CUST2439,Lithuania,Lithuania,13019.93,False,Clean,27.43
TXN1950,2023-01-21 07:30:00,CUST1317,CUST2106,Cyprus,Latvia,5184.13,False,Clean,30.5
TXN1951,2023-01-21 07:45:00,CUST1591,CUST2181,Lithuania,Lithuania,7224.82,False,Clean,15.62
TXN1952,2023-01-21 08:00:00,CUST1215,CUST2184,Netherlands,Latvia,6518.63,False,Clean,21.63
TXN1953,2023-01-21 08:15:00,CUST1338,CUST2226,Malta,Latvia,2661.89,False,Clean,23.46
TXN1954,2023-01-21 08:30:00,CUST1775,CUST2777,Malta,Lithuania,14388.38,False,Clean,14.65
TXN1955,2023-01-21 08:45:00,CUST1990,CUST2790,Lithuania,Germany,6362.53,False,Clean,22.11
TXN1956,2023-01-21 09:00:00,CUST1660,CUST2909,Netherlands,Germany,13192.27,False,Clean,12.1
TXN1957,2023-01-21 09:15:00,CUST1080,CUST2089,Germany,Germany,3245.67,False,Clean,9.3
TXN1958,2023-01-21 09:30:00,CUST1726,CUST2688,Cyprus,Cyprus,8444.13,False,Clean,16.22
TXN1959,2023-01-21 09:45:00,CUST1484,CUST2530,Netherlands,Germany,847.44,False,Clean,27.18
TXN1960,2023-01-21 10:00:00,CUST1373,CUST2371,Cyprus,Latvia,11581.2,False,Clean,32.49
TXN1961,2023-01-21 10:15:00,CUST1975,CUST2972,Cyprus,Malta,8923.25,True,Layering,69.74
TXN1962,2023-01-21 10:30:00,CUST1709,CUST2936,Cyprus,Netherlands,9571.05,False,Clean,24.28
TXN1963,2023-01-21 10:45:00,CUST1199,CUST2913,Malta,Lithuania,1249.95,False,Clean,8.09
TXN1964,2023-01-21 11:00:00,CUST1536,CUST2399,Netherlands,Malta,3560.06,False,Clean,32.13
TXN1965,2023-01-21 11:15:00,CUST1465,CUST2106,Malta,Netherlands,1577.8,False,Clean,22.06
TXN1966,2023-01-21 11:30:00,CUST1088,CUST2271,Luxembourg,Malta,4689.26,False,Clean,28.41
TXN1967,2023-01-21 11:45:00,CUST1267,CUST2975,Latvia,Cyprus,9597.87,False,Clean,28.83
TXN1968,2023-01-21 12:00:00,CUST1654,CUST2831,Malta,Netherlands,8709.7,False,Clean,12.69
TXN1969,2023-01-21 12:15:00,CUST1570,CUST2503,Lithuania,Luxembourg,9376.17,False,Clean,20.88
TXN1970,2023-01-21 12:30:00,CUST1921,CUST2679,Netherlands,Estonia,8464.14,False,Clean,33.81
TXN1971,2023-01-21 12:45:00,CUST1488,CUST2525,Luxembourg,Germany,4458.92,False,Clean,7.69
TXN1972,2023-01-21 13:00:00,CUST1876,CUST2849,Germany,Luxembourg,4045.36,False,Clean,25.49
TXN1973,2023-01-21 13:15:00,CUST1537,CUST2032,Cyprus,Cyprus,2487.37,False,Clean,33.87
TXN1974,2023-01-21 13:30:00,CUST1046,CUST2393,Luxembourg,Malta,12811.53,False,Clean,14.02
TXN1975,2023-01-21 13:45:00,CUST1287,CUST2040,Estonia,Latvia,9438.95,False,Clean,30.84
TXN1976,2023-01-21 14:00:00,CUST1777,CUST2660,Luxembourg,Germany,3204.41,False,Clean,33.01
TXN1977,2023-01-21 14:15:00,CUST1015,CUST2218,Netherlands,Luxembourg,3069.54,False,Clean,27.41
TXN1978,2023-01-21 14:30:00,CUST1710,CUST2731,Luxembourg,Germany,13159.02,False,Clean,11.94
TXN1979,2023-01-21 14:45:00,CUST1400,CUST2981,Luxembourg,Netherlands,11269.6,False,Clean,15.02
TXN1980,2023-01-21 15:00:00,CUST1918,CUST2082,Lithuania,Estonia,10061.29,False,Clean,6.07
TXN1981,2023-01-21 15:15:00,CUST1793,CUST2845,Malta,Germany,6399.53,False,Clean,29.94
TXN1982,2023-01-21 15:30:00,CUST1980,CUST2720,Cyprus,Malta,4298.65,False,Clean,30.49
TXN1983,2023-01-21 15:45:00,CUST1085,CUST2201,Latvia,Malta,14702.04,False,Clean,23.98
TXN1984,2023-01-21 16:00:00,CUST1249,CUST2447,Germany,Lithuania,12059.97,False,Clean,15.58
TXN1985,2023-01-21 16:15:00,CUST1390,CUST2844,Latvia,Lithuania,9736.61,True,Structuring,91.99
TXN1986,2023-01-21 16:30:00,CUST1781,CUST2428,Luxembourg,Germany,12789.69,False,Clean,27.59
TXN1987,2023-01-21 16:45:00,CUST1334,CUST2038,Estonia,Netherlands,11504.51,False,Clean,26.8
